"filename", "language", "SQL", "Java", "YAML", "Java Properties", "XML", "JSON", "Batch", "Markdown", "Python", "Docker", "PHP", "CSS", "TypeScript React", "JavaScript", "TypeScript", "JSON with Comments", "HTML", "comment", "blank", "total"
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/META-INF/maven/com.example/spring-boot-complete/pom.xml", "XML", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 65
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/WEB-INF/classes/com/example/springboot/HelloController.class", "Java", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/WEB-INF/classes/com/example/springboot/HelloWorldApplication.class", "Java", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/ClassPathIndexFile.class", "Java", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/ExecutableArchiveLauncher.class", "Java", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/JarLauncher.class", "Java", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/LaunchedURLClassLoader$DefinePackageCallType.class", "Java", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/LaunchedURLClassLoader$UseFastConnectionExceptionsEnumeration.class", "Java", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/LaunchedURLClassLoader.class", "Java", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/Launcher.class", "Java", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/MainMethodRunner.class", "Java", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/PropertiesLauncher$ArchiveEntryFilter.class", "Java", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/PropertiesLauncher$ClassPathArchives.class", "Java", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 65
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/PropertiesLauncher$PrefixMatchingArchiveFilter.class", "Java", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/PropertiesLauncher.class", "Java", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 149
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/WarLauncher.class", "Java", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/Archive$Entry.class", "Java", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/Archive$EntryFilter.class", "Java", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/Archive.class", "Java", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive$AbstractIterator.class", "Java", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 59
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive$ArchiveIterator.class", "Java", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive$EntryIterator.class", "Java", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive$FileEntry.class", "Java", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive$SimpleJarFileArchive.class", "Java", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/ExplodedArchive.class", "Java", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/JarFileArchive$AbstractIterator.class", "Java", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/JarFileArchive$EntryIterator.class", "Java", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/JarFileArchive$JarFileEntry.class", "Java", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/JarFileArchive$NestedArchiveIterator.class", "Java", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/archive/JarFileArchive.class", "Java", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 99
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/data/RandomAccessData.class", "Java", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/data/RandomAccessDataFile$DataInputStream.class", "Java", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 35
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/data/RandomAccessDataFile$FileAccess.class", "Java", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/data/RandomAccessDataFile.class", "Java", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/AbstractJarFile$JarFileType.class", "Java", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/AbstractJarFile.class", "Java", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/AsciiBytes.class", "Java", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/Bytes.class", "Java", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryEndRecord$Zip64End.class", "Java", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryEndRecord$Zip64Locator.class", "Java", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryEndRecord.class", "Java", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryFileHeader.class", "Java", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryParser.class", "Java", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/CentralDirectoryVisitor.class", "Java", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/FileHeader.class", "Java", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/Handler.class", "Java", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarEntry.class", "Java", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 50
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarEntryCertification.class", "Java", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarEntryFilter.class", "Java", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFile$1.class", "Java", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFile$JarEntryEnumeration.class", "Java", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFile.class", "Java", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries$1.class", "Java", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries$EntryIterator.class", "Java", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries$Offsets.class", "Java", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries$Zip64Offsets.class", "Java", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries$ZipOffsets.class", "Java", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileEntries.class", "Java", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarFileWrapper.class", "Java", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarURLConnection$1.class", "Java", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarURLConnection$JarEntryName.class", "Java", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/JarURLConnection.class", "Java", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/StringSequence.class", "Java", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jar/ZipInflaterInputStream.class", "Java", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jarmode/JarMode.class", "Java", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jarmode/JarModeLauncher.class", "Java", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/jarmode/TestJarMode.class", "Java", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/idang/dev/DB/DB2023_2149/tomcatdeploy/spring-boot-complete-0.0.1-SNAPSHOT/org/springframework/boot/loader/util/SystemPropertyUtils.class", "Java", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62
"Total", "-", 193, 2770, 911, 15, 130, 4123, 102, 84, 717, 13, 24, 104, 941, 59, 11, 15, 21, 295, 841, 11369
